step,tokens_seen,epoch_frac,loss,perplexity,z_loss,lr_muon,lr_adamw,grad_norm_muon,grad_norm_adamw,mamba_grad_norm,attn_grad_norm,ffn_grad_norm,tokens_per_sec,gpu_mem_mb,peak_gpu_mem_mb,elapsed_s
5080,1310243760,0.13621,3.17305,23.88,0.0,0.019335710250110657,0.00029003565375165986,0.1305019110441208,0.11282345652580261,0.10546908039394708,0.058434775260805955,0.050651919308029404,21901.1,1750.8,7924.0,59159.8
5090,1312822980,0.13648,3.24999,25.79,0.0,0.019332805213414805,0.00028999207820122207,0.15114885568618774,0.10218051820993423,0.13183374256407526,0.059395226914834,0.04530062969780362,21847.1,1750.8,7924.0,59277.0
5100,1315402200,0.13674,3.14414,23.2,0.0,0.01932989408298384,0.00028994841124475754,0.12276890873908997,0.11018680781126022,0.10352227239297669,0.05116066968979315,0.042529022828546696,22057.6,1750.8,7924.0,59394.2
5110,1317981420,0.13701,3.18646,24.203,0.0,0.019326976860946646,0.00028990465291419966,0.12016837298870087,0.1047084704041481,0.0969095488368207,0.057801810524211836,0.041815735193941134,22050.8,1750.8,7924.0,59511.5
5120,1320560640,0.13728,3.05627,21.248,0.0,0.019324053549436584,0.0002898608032415487,0.144367516040802,0.09562031179666519,0.12603582225517804,0.0571136364686926,0.04215189745757381,21987.2,1750.8,7924.0,59628.3
5130,1323139860,0.13755,3.168,23.76,0.0,0.019321124150591444,0.0002898168622588716,0.13867458701133728,0.11706176400184631,0.11273745760882065,0.06706550210997929,0.04592983203774286,21700.9,1750.8,7924.0,59760.1
5140,1325719080,0.13782,3.27903,26.55,0.0,0.019318188666553486,0.00028977282999830223,0.13418982923030853,0.11824022233486176,0.1111594032180997,0.056056966899040016,0.050705527699111214,22213.8,1750.8,7924.0,59876.8
5150,1328298300,0.13808,3.11226,22.472,0.0,0.01931524709946941,0.00028972870649204114,0.1373119056224823,0.12828762829303741,0.11571470735794728,0.05339306101002843,0.051587942382760016,22234.2,1750.8,7924.0,59993.6
5160,1330877520,0.13835,3.17077,23.826,0.0,0.019312299451490374,0.0002896844917723556,0.12059738487005234,0.09849745035171509,0.09745682104882736,0.057740928463383294,0.042015489510099556,22253.2,1750.8,7924.0,60109.8
5170,1333456740,0.13862,3.22793,25.227,0.0,0.01930934572477197,0.00028964018587157955,0.1369832307100296,0.1116781234741211,0.11385685112999427,0.058229110098045524,0.050309004411453064,22385.6,1750.8,7924.0,60226.3
5180,1336035960,0.13889,3.14945,23.323,0.0,0.019306385921474253,0.00028959578882211377,0.1461046040058136,0.10843240469694138,0.12958462423731912,0.05095499979989126,0.04538250469997578,21833.4,1750.8,7924.0,60343.5
5190,1338615180,0.13916,3.02251,20.543,0.0,0.019303420043761697,0.0002895513006564254,0.11830653995275497,0.09911172837018967,0.09991367307264529,0.04709114138441964,0.0432837757858358,22135.4,1750.8,7924.0,60461.1
5200,1341194400,0.13943,3.1934,24.371,0.0,0.01930044809380324,0.0002895067214070486,0.13735248148441315,0.11975647509098053,0.11213104990648738,0.06319548708614865,0.04889120658606498,22177.2,1750.8,7924.0,60577.7
5210,1343773620,0.13969,3.29251,26.91,0.0,0.019297470073772253,0.0002894620511065838,0.12745408713817596,0.11813827604055405,0.10655792064909883,0.05058306123058846,0.04898990487012098,21744.3,1750.8,7924.0,60695.3
5220,1346352840,0.13996,3.15385,23.426,0.0,0.019294485985846547,0.00028941728978769816,0.14014999568462372,0.10536064207553864,0.1242502795362597,0.05205696164922232,0.04015926357911565,21571.5,1750.8,7924.0,60812.3
5230,1348932060,0.14023,3.12321,22.719,0.0,0.019291495832208364,0.00028937243748312544,0.13378894329071045,0.12768545746803284,0.10997391193713602,0.05945797478312004,0.04862871594308355,21803.2,1750.8,7924.0,60928.7
5240,1351511280,0.1405,3.2715,26.351,0.0,0.019288499615044388,0.0002893274942256658,0.12882637977600098,0.11831153929233551,0.10548495560037609,0.0578305472100257,0.046729142735070894,22312.7,1750.8,7924.0,61045.9
5250,1354090500,0.14077,3.20633,24.688,0.0,0.019285497336545745,0.0002892824600481861,0.12804847955703735,0.11633240431547165,0.10339028505034273,0.05883956771693654,0.04799489983796727,21998.9,1750.8,7924.0,61163.7
5260,1356669720,0.14103,3.16535,23.697,0.0,0.01928248899890797,0.00028923733498361953,0.1450275480747223,0.11664862185716629,0.12248899898391213,0.061796913741374054,0.048263525858237566,22086.6,1750.8,7924.0,61296.8
5270,1359248940,0.1413,3.22471,25.146,0.0,0.01927947460433106,0.00028919211906496586,0.13405372202396393,0.11751063168048859,0.10809470186579812,0.0627022377147795,0.0499169282721327,21915.6,1750.8,7924.0,61414.9
5280,1361828160,0.14157,3.25648,25.958,0.0,0.01927645415501941,0.0002891468123252911,0.13147211074829102,0.11386361718177795,0.10793337640364693,0.05970752128494175,0.0461360912586052,21464.4,1750.8,7924.0,61533.2
5290,1364407380,0.14184,3.12201,22.692,0.0,0.01927342765318187,0.000289101414797728,0.12962929904460907,0.112196184694767,0.10471891605226855,0.0612405159476583,0.04637648749660035,20677.0,1750.8,7924.0,61654.3
5300,1366986600,0.14211,3.23357,25.37,0.0,0.019270395101031696,0.00028905592651547543,0.1413070410490036,0.10526818782091141,0.12281709174915084,0.05481150868356099,0.04447070005776121,21431.1,1750.8,7924.0,61773.8
5310,1369565820,0.14237,3.22051,25.041,0.0,0.019267356500786585,0.00028901034751179877,0.13036639988422394,0.10808863490819931,0.11436548314173858,0.04733128719212501,0.04172622036860525,21482.2,1750.8,7924.0,61893.6
5320,1372145040,0.14264,3.22073,25.046,0.0,0.019264311854668644,0.0002889646778200296,0.156428724527359,0.10866250097751617,0.12365827112194329,0.08025625579705024,0.053434190927682604,21409.4,1750.8,7924.0,62013.4
5330,1374724260,0.14291,3.25774,25.991,0.0,0.019261261164904408,0.0002889189174735661,0.1384347528219223,0.11257260292768478,0.11086713524402246,0.06759714358294117,0.04863125665643013,21642.2,1750.8,7924.0,62132.2
5340,1377303480,0.14318,3.26804,26.26,0.0,0.019258204433724824,0.00028887306650587235,0.15103188157081604,0.11117374897003174,0.11893226013631315,0.076830316304573,0.05339829718628988,21601.8,1750.8,7924.0,62251.7
5350,1379882700,0.14345,3.12463,22.751,0.0,0.01925514166336527,0.000288827124950479,0.1191810593008995,0.1085737943649292,0.09509292493075597,0.05535620986660734,0.04665887709698585,21421.2,1750.8,7924.0,62372.6
5360,1382461920,0.14372,3.17046,23.818,0.0,0.019252072856065533,0.00028878109284098295,0.12741674482822418,0.10598922520875931,0.1039967908226007,0.05887285631364685,0.04505808141905453,21428.2,1750.8,7924.0,62492.3
5370,1385041140,0.14398,3.23932,25.516,0.0,0.01924899801406981,0.0002887349702110471,0.14276601374149323,0.10682141780853271,0.11843338956641188,0.06473806345424997,0.047350621074344235,21633.9,1750.8,7924.0,62612.0
5380,1387620360,0.14425,3.22679,25.199,0.0,0.01924591713962672,0.0002886887570944008,0.12661336362361908,0.09978928416967392,0.10569441430256932,0.05550730829438512,0.04298396698432903,21558.2,1750.8,7924.0,62745.4
5390,1390199580,0.14452,3.31496,27.521,0.0,0.019242830234989287,0.0002886424535248393,0.1292046159505844,0.10059639811515808,0.10921008672652446,0.05463885316558541,0.04332718757688853,21780.2,1750.8,7924.0,62866.3
5400,1392778800,0.14479,3.29846,27.071,0.0,0.019239737302414954,0.00028859605953622427,0.12032561749219894,0.10302778333425522,0.0976722357634586,0.056717375944486004,0.042468461812733,21758.2,1750.8,7924.0,62985.2
5410,1395358020,0.14506,3.2067,24.697,0.0,0.019236638344165558,0.0002885495751624833,0.1473650336265564,0.12720316648483276,0.12119906759731122,0.06363961214506308,0.05545240392976562,22119.9,1750.8,7924.0,63103.4
5420,1397937240,0.14532,3.04339,20.976,0.0,0.019233533362507355,0.0002885030004376103,0.11889254301786423,0.09762565791606903,0.09486735595853245,0.05698446528709934,0.04476005908403468,21742.3,1750.8,7924.0,63222.1
5430,1400516460,0.14559,3.04084,20.923,0.0,0.019230422359711,0.00028845633539566494,0.12001015245914459,0.11779652535915375,0.09416837507571263,0.05541589130075437,0.050214070035889055,21748.7,1750.8,7924.0,63342.1
5440,1403095680,0.14586,3.19547,24.422,0.0,0.019227305338051552,0.0002884095800707732,0.13128648698329926,0.11636052280664444,0.10856166453943744,0.05447336777295415,0.050351596566113696,21383.9,1750.8,7924.0,63461.0
5450,1405674900,0.14613,3.1245,22.748,0.0,0.01922418229980847,0.00028836273449712703,0.12365982681512833,0.10379648953676224,0.10332913660453578,0.05217080186219792,0.0441697450677974,21423.4,1750.8,7924.0,63579.4
5460,1408254120,0.1464,3.1816,24.085,0.0,0.01922105324726562,0.00028831579870898424,0.13275182247161865,0.11858626455068588,0.10894851780516344,0.0595125349817884,0.0480629831237134,21631.1,1750.8,7924.0,63699.1
5470,1410833340,0.14666,3.19031,24.296,0.0,0.019217918182711253,0.00028826877274066876,0.13107173144817352,0.11008881777524948,0.10902145044313434,0.0565965758469954,0.04658785602503248,21736.2,1750.8,7924.0,63817.6
5480,1413412560,0.14693,3.059,21.306,0.0,0.019214777108438035,0.0002882216566265705,0.1313910037279129,0.11401701718568802,0.11276739244383106,0.049834613460074756,0.04619847181652764,21603.9,1750.8,7924.0,63937.0
5490,1415991780,0.1472,3.20376,24.625,0.0,0.019211630026743007,0.0002881744504011451,0.13284537196159363,0.11004805564880371,0.11003630828978692,0.05970192838562852,0.045302833823141514,21417.2,1750.8,7924.0,64057.6
5500,1418571000,0.14747,3.18032,24.054,0.0,0.01920847693992762,0.00028812715409891424,0.12729930877685547,0.1163802370429039,0.10622508332205262,0.05335275461807175,0.0462775835942507,21763.7,1750.8,7924.0,64175.6
5510,1421150220,0.14774,3.14248,23.161,0.0,0.019205317850297707,0.00028807976775446553,0.153956338763237,0.10875290632247925,0.13291704721144082,0.06187987822017048,0.048183192203185246,21792.4,1750.8,7924.0,64308.2
5520,1423729440,0.14801,3.14122,23.132,0.0,0.019202152760163488,0.0002880322914024523,0.12137243896722794,0.11736197769641876,0.09959189702865646,0.04908050652968132,0.049644508856628924,21763.7,1750.8,7924.0,64426.7
5530,1426308660,0.14827,3.1249,22.758,0.0,0.019198981671839584,0.00028798472507759375,0.13549555838108063,0.10736219584941864,0.11408177998067362,0.05654574444107209,0.04770188875560906,20488.0,1750.8,7924.0,64547.4
5540,1428887880,0.14854,3.16219,23.622,0.0,0.019195804587644992,0.00028793706881467487,0.14454779028892517,0.11457653343677521,0.1226010100800437,0.05938626434537538,0.04908887995171023,22196.1,1750.8,7924.0,64665.4
5550,1431467100,0.14881,3.13296,22.942,0.0,0.019192621509903095,0.0002878893226485464,0.12468473613262177,0.11270014941692352,0.10205540779414364,0.05376072087346469,0.0479331488690813,22099.3,1750.8,7924.0,64782.7
5560,1434046320,0.14908,3.1272,22.81,0.0,0.019189432440941658,0.0002878414866141248,0.12870891392230988,0.1065552681684494,0.10646509395100867,0.05426993315372444,0.04907972113914144,21991.2,1750.8,7924.0,64899.1
5570,1436625540,0.14935,3.18975,24.282,0.0,0.019186237383092834,0.0002877935607463925,0.12630921602249146,0.1127028837800026,0.10244366334176115,0.05607848883554357,0.04878507735669099,21615.2,1750.8,7924.0,65017.8
5580,1439204760,0.14961,3.14492,23.218,0.0,0.01918303633869315,0.0002877455450803972,0.12285163253545761,0.10763648897409439,0.09110147652089864,0.06771034668997247,0.04761907271324497,22039.9,1750.8,7924.0,65134.9
5590,1441783980,0.14988,3.08145,21.79,0.0,0.019179829310083513,0.00028769743965125264,0.13063232600688934,0.09912530332803726,0.11284817707893394,0.05195639313108441,0.041351731765557134,22023.1,1750.8,7924.0,65252.2
5600,1444363200,0.15015,3.2141,24.881,0.0,0.019176616299609203,0.00028764924449413805,0.11876966804265976,0.10802900791168213,0.09632405887613522,0.05469577636902636,0.04348649892930422,22069.8,1750.8,7924.0,65368.5
5610,1446942420,0.15042,3.24663,25.704,0.0,0.019173397309619884,0.0002876009596442982,0.14086107909679413,0.10224359482526779,0.11781847356571123,0.06101051217724196,0.04820319146489915,22126.4,1750.8,7924.0,65485.2
5620,1449521640,0.15069,3.20247,24.593,0.0,0.019170172342469576,0.00028755258513704364,0.13267944753170013,0.11186106503009796,0.11042280020038675,0.05440557206954856,0.050086694162881765,22155.7,1750.8,7924.0,65601.4
5630,1452100860,0.15095,3.19675,24.453,0.0,0.019166941400516686,0.00028750412100775026,0.1330583095550537,0.11814593523740768,0.11234042571675897,0.05120554152695737,0.05056136425789743,22232.4,1750.8,7924.0,65731.9
5640,1454680080,0.15122,3.17537,23.936,0.0,0.019163704486123985,0.00028745556729185975,0.13115505874156952,0.09906693547964096,0.10843059079068848,0.05948990526922067,0.04479872863665519,22248.1,1750.8,7924.0,65849.1
5650,1457259300,0.15149,3.03178,20.734,0.0,0.01916046160165861,0.0002874069240248791,0.14557459950447083,0.10597281157970428,0.12346670168562097,0.060949474005446765,0.04803590288424305,21771.0,1750.8,7924.0,65966.0
5660,1459838520,0.15176,3.05586,21.239,0.0,0.019157212749492062,0.0002873581912423809,0.1222674548625946,0.09610067307949066,0.0940288729746571,0.0645822003167536,0.044595900664367534,21922.3,1750.8,7924.0,66083.7
5670,1462417740,0.15203,3.25982,26.045,0.0,0.01915395793200021,0.0002873093689800031,0.1481209695339203,0.1274028718471527,0.12673413826272178,0.05754617221784174,0.05188816051852181,22041.4,1750.8,7924.0,66200.5
5680,1464996960,0.1523,3.13143,22.907,0.0,0.019150697151563284,0.00028726045727344926,0.128171905875206,0.12741076946258545,0.10187978188629346,0.05927551826259608,0.05117784225689762,22339.1,1750.8,7924.0,66317.3
5690,1467576180,0.15256,3.16267,23.634,0.0,0.01914743041056588,0.00028721145615848815,0.12635675072669983,0.11285680532455444,0.09979345899407933,0.059812432076203376,0.05015562012550986,22144.7,1750.8,7924.0,66434.7
5700,1470155400,0.15283,3.19315,24.365,0.0,0.01914415771139694,0.00028716236567095406,0.11639735102653503,0.10100491344928741,0.09547082890799194,0.050277706146330536,0.04436039546800754,21670.6,1750.8,7924.0,66552.8
5710,1472734620,0.1531,3.24556,25.676,0.0,0.01914087905644978,0.00028711318584674666,0.13859456777572632,0.11763530969619751,0.11510459385738597,0.05902383485945333,0.05117955342284224,21941.8,1750.8,7924.0,66669.8
5720,1475313840,0.15337,3.14283,23.169,0.0,0.019137594448122054,0.00028706391672183077,0.12158465385437012,0.10433516651391983,0.09641142528023385,0.05860231342130116,0.04598829825896198,22325.9,1750.8,7924.0,66786.5
5730,1477893060,0.15364,3.19925,24.514,0.0,0.019134303888815783,0.0002870145583322367,0.13291534781455994,0.10264436155557632,0.11192734809946535,0.05620580295168303,0.04562972768688284,21693.7,1750.8,7924.0,66903.7
5740,1480472280,0.1539,3.19015,24.292,0.0,0.019131007380937332,0.00028696511071405996,0.12180954217910767,0.11995057016611099,0.09400978194154182,0.060727325437969264,0.04863535670629853,22193.9,1750.8,7924.0,67021.0
5750,1483051500,0.15417,3.08349,21.834,0.0,0.019127704926897422,0.0002869155739034613,0.11972815543413162,0.11546149849891663,0.09511064468800623,0.0521760629840886,0.05136237739419322,21559.0,1750.8,7924.0,67138.9
5760,1485630720,0.15444,3.04852,21.084,0.0,0.019124396529111118,0.00028686594793666674,0.14387290179729462,0.09997111558914185,0.12695199827679365,0.05303778462182917,0.04274262334305398,21895.4,1750.8,7924.0,67270.7
5770,1488209940,0.15471,3.1261,22.785,0.0,0.019121082189997834,0.0002868162328499675,0.13383181393146515,0.12351079285144806,0.10943245636729633,0.05971962829971252,0.04945908370565858,21689.0,1750.8,7924.0,67388.7
5780,1490789160,0.15498,3.25018,25.795,0.0,0.01911776191198133,0.00028676642867971996,0.11999865621328354,0.10476383566856384,0.09814455434707224,0.053520145858272646,0.04443540198856266,22004.9,1750.8,7924.0,67506.6
5790,1493368380,0.15524,3.21961,25.018,0.0,0.01911443569748971,0.0002867165354623456,0.12988395988941193,0.11057911068201065,0.10344335801398068,0.05907676810256487,0.052668100830054555,21682.8,1750.8,7924.0,67624.8
5800,1495947600,0.15551,3.12541,22.769,0.0,0.019111103548955406,0.00028666655323433105,0.12691132724285126,0.10448243468999863,0.10286357429372789,0.057361381328549704,0.048122850139918,21096.1,1750.8,7924.0,67744.7
5810,1498526820,0.15578,3.09489,22.085,0.0,0.019107765468815208,0.0002866164820322281,0.12871800363063812,0.1185658797621727,0.10611609825384288,0.05425250949541986,0.04941708755055889,21123.3,1750.8,7924.0,67864.6
5820,1501106040,0.15605,3.13325,22.949,0.0,0.019104421459510235,0.0002865663218926535,0.11876308917999268,0.098417267203331,0.09703014437285996,0.05095266001057826,0.046500126393591405,21233.7,1750.8,7924.0,67985.2
5830,1503685260,0.15632,3.13602,23.012,0.0,0.019101071523485943,0.0002865160728522891,0.131827712059021,0.1002797782421112,0.11016325649225127,0.056762165496637436,0.04664750501406488,22080.1,1750.8,7924.0,68105.1
5840,1506264480,0.15659,3.18203,24.096,0.0,0.019097715663192117,0.0002864657349478817,0.11983902752399445,0.10813356935977936,0.10051726088631098,0.05037566203169972,0.042411457074993546,21382.3,1750.8,7924.0,68223.2
5850,1508843700,0.15685,3.30808,27.333,0.0,0.019094353881082885,0.00028641530821624326,0.13200396299362183,0.10662727057933807,0.10912397002241983,0.05816544380620916,0.047109540155332065,21182.3,1750.8,7924.0,68343.4
5860,1511422920,0.15712,3.14872,23.306,0.0,0.019090986179616697,0.00028636479269425046,0.12116517871618271,0.09754456579685211,0.09922191932987126,0.05465517014730009,0.04382133847611239,21744.1,1750.8,7924.0,68462.4
5870,1514002140,0.15739,3.16651,23.725,0.0,0.01908761256125634,0.00028631418841884506,0.13718649744987488,0.1088544949889183,0.1124679163418143,0.06299941772658109,0.0483499397046624,22003.2,1750.8,7924.0,68580.5
5880,1516581360,0.15766,3.19686,24.456,0.0,0.019084233028468917,0.0002862634954270337,0.12594538927078247,0.10015065222978592,0.1043074158355355,0.05536329035579032,0.044641269620316705,22207.7,1750.8,7924.0,68711.7
5890,1519160580,0.15793,3.12107,22.671,0.0,0.01908084758372586,0.0002862127137558879,0.1343006044626236,0.11241557449102402,0.10803586218799976,0.06242417857742595,0.050510056177778664,22540.9,1750.8,7924.0,68826.7
5900,1521739800,0.15819,3.27432,26.425,0.0,0.019077456229502934,0.000286161843442544,0.14062650501728058,0.10904502123594284,0.11641441099126407,0.056759180201994094,0.055629550194421194,22199.3,1750.8,7924.0,68942.1
5910,1524319020,0.15846,3.0823,21.809,0.0,0.01907405896828021,0.00028611088452420313,0.11554116010665894,0.0956336110830307,0.09301251540578405,0.05280680322422022,0.04451608951783566,21576.0,1750.8,7924.0,69057.9
5920,1526898240,0.15873,3.11798,22.601,0.0,0.019070655802542098,0.00028605983703813143,0.12085018306970596,0.09791384637355804,0.10069960152806892,0.04991314284591338,0.04528876489920132,22436.6,1750.8,7924.0,69174.4
5930,1529477460,0.159,3.07664,21.685,0.0,0.0190672467347773,0.0002860087010216595,0.12035433948040009,0.1027023121714592,0.10080213559376357,0.05026216342969657,0.043393777409220916,22040.3,1750.8,7924.0,69290.8
5940,1532056680,0.15927,3.24061,25.549,0.0,0.019063831767478858,0.00028595747651218283,0.12969675660133362,0.1155112236738205,0.10375497208247807,0.05992118915410613,0.050232193356258184,21878.0,1750.8,7924.0,69408.4
5950,1534635900,0.15953,3.30783,27.326,0.0,0.019060410903144115,0.0002859061635471617,0.1330728530883789,0.12557213008403778,0.10408322809658563,0.05851272519744374,0.05940295626667884,22084.9,1750.8,7924.0,69525.4
5960,1537215120,0.1598,3.18327,24.126,0.0,0.019056984144274737,0.00028585476216412103,0.14335282146930695,0.10730671137571335,0.12351068546903207,0.0566030916991873,0.04708872459291583,21831.4,1750.8,7924.0,69642.5
5970,1539794340,0.16007,3.07484,21.646,0.0,0.019053551493376685,0.00028580327240065027,0.12805162370204926,0.11307048052549362,0.10517485483376819,0.052251595360507996,0.05164521470324589,21989.8,1750.8,7924.0,69759.9
5980,1542373560,0.16034,3.12211,22.694,0.0,0.019050112952960246,0.00028575169429440365,0.12521536648273468,0.1076657697558403,0.09856157149579733,0.0584209229309882,0.05146295300638341,22213.4,1750.8,7924.0,69877.1
5990,1544952780,0.16061,3.19921,24.513,0.0,0.01904666852554,0.00028570002788309997,0.13314442336559296,0.12658093869686127,0.10399932981642677,0.06238723854621434,0.05569040479996654,22058.6,1750.8,7924.0,69994.0
6000,1547532000,0.16088,3.16945,23.794,0.0,0.01904321821363484,0.0002856482732045226,0.12000538408756256,0.10637658834457397,0.09688507660017263,0.0545449136441271,0.045956516268738735,22145.2,1750.8,7924.0,70110.9
6010,1550111220,0.16114,3.17815,24.002,0.0,0.019039762019767963,0.00028559643029651944,0.13094733655452728,0.10544376075267792,0.10645020279840038,0.057655889084228064,0.05062813776812066,21978.2,1750.8,7924.0,70241.3
6020,1552690440,0.16141,3.11603,22.557,0.0,0.01903629994646686,0.00028554449919700284,0.12821243703365326,0.11679955571889877,0.10241553605177085,0.05724626690285808,0.052643374242773974,22056.5,1750.8,7924.0,70358.1
6030,1555269660,0.16168,3.17443,23.913,0.0,0.01903283199626333,0.0002854924799439499,0.14615951478481293,0.1312081515789032,0.12251281973367992,0.05948795399465864,0.05425193070536148,21922.2,1750.8,7924.0,70475.3
6040,1557848880,0.16195,3.17102,23.832,0.0,0.019029358171693468,0.000285440372575402,0.12478242069482803,0.10882878303527832,0.10296757474195038,0.05257773164369196,0.04801311936973049,22008.5,1750.8,7924.0,70592.3
6050,1560428100,0.16222,3.10619,22.336,0.0,0.019025878475297655,0.00028538817712946477,0.11566156893968582,0.10259691625833511,0.09314926773861597,0.0522940448767654,0.04506016078329638,21851.8,1750.8,7924.0,70709.3
6060,1563007320,0.16248,3.23073,25.298,0.0,0.01902239290962058,0.0002853358936443086,0.12338576465845108,0.11045029014348984,0.09693406180244712,0.05587705858015395,0.052709908628462636,21977.1,1750.8,7924.0,70826.6
6070,1565586540,0.16275,3.00077,20.101,0.0,0.019018901477211216,0.0002852835221581682,0.11495794355869293,0.10412278026342392,0.09128826831244768,0.04995616576861314,0.049553513624277616,22286.7,1750.8,7924.0,70942.9
6080,1568165760,0.16302,3.06449,21.423,0.0,0.019015404180622832,0.0002852310627093425,0.1301511526107788,0.12390631437301636,0.11049185065591377,0.04836871407365793,0.04978976914171144,22064.9,1750.8,7924.0,71059.9
6090,1570744980,0.16329,3.11706,22.58,0.0,0.01901190102241298,0.00028517851533619464,0.1380791962146759,0.10479377210140228,0.11104160030549495,0.0647183192705657,0.05158234172857551,22134.6,1750.8,7924.0,71176.2
6100,1573324200,0.16356,3.14952,23.325,0.0,0.0190083920051435,0.00028512588007715244,0.12584742903709412,0.10882899910211563,0.10219118139504146,0.056350423697236945,0.047636063177654224,22071.5,1750.8,7924.0,71292.8
6110,1575903420,0.16382,3.10327,22.271,0.0,0.019004877131380514,0.0002850731569707077,0.140618696808815,0.10414545238018036,0.11328362032936551,0.06487921162445769,0.054197026947076475,22142.8,1750.8,7924.0,71408.9
6120,1578482640,0.16409,3.08418,21.849,0.0,0.019001356403694436,0.0002850203460554165,0.14218492805957794,0.11907536536455154,0.11665853012068118,0.057100704828621326,0.05885924292789931,22169.3,1750.8,7924.0,71525.2
6130,1581061860,0.16436,3.19931,24.516,0.0,0.018997829824659952,0.0002849674473698992,0.1257084459066391,0.1110469177365303,0.10094863512944928,0.05518658652458789,0.05159970420053058,22016.2,1750.8,7924.0,71656.2
6140,1583641080,0.16463,3.17608,23.953,0.0,0.01899429739685603,0.00028491446095284045,0.12772591412067413,0.10982416570186615,0.10028950912522552,0.06114317239280611,0.0509682716869759,22161.6,1750.8,7924.0,71772.7
6150,1586220300,0.1649,3.17901,24.023,0.0,0.018990759122865918,0.0002848613868429887,0.13544908165931702,0.10835202783346176,0.11204751439910605,0.05736503348097624,0.05068747963321416,21858.5,1750.8,7924.0,71889.7
6160,1588799520,0.16517,3.11271,22.482,0.0,0.01898721500527713,0.000284808225079157,0.1308221071958542,0.10317147523164749,0.10453341348689442,0.060611107409235414,0.05132282765519882,22052.0,1750.8,7924.0,72006.2
6170,1591378740,0.16543,3.13254,22.932,0.0,0.018983665046681468,0.000284754975700222,0.12602166831493378,0.09963449090719223,0.09869064338402019,0.06008147270196889,0.05138494007721886,21313.9,1750.8,7924.0,72124.1
6180,1593957960,0.1657,3.17228,23.862,0.0,0.018980109249674994,0.0002847016387451249,0.12487675249576569,0.11145275086164474,0.09612829653774596,0.05841369782316353,0.054914919784428196,22051.4,1750.8,7924.0,72241.9
6190,1596537180,0.16597,3.14412,23.199,0.0,0.018976547616858044,0.0002846482142528706,0.140014186501503,0.10108594596385956,0.11129456266487318,0.06794613091396531,0.05188857022908269,22038.0,1750.8,7924.0,72360.3
6200,1599116400,0.16624,3.04724,21.057,0.0,0.018972980150835216,0.0002845947022625282,0.12382541596889496,0.10508617013692856,0.09645652806351397,0.05868282988281199,0.051531729928024926,21846.9,1750.8,7924.0,72478.1
6210,1601695620,0.16651,3.22128,25.06,0.0,0.018969406854215384,0.0002845411028132307,0.12226617336273193,0.10991251468658447,0.0958837931914578,0.058815903293688326,0.0487331432030531,21853.7,1750.8,7924.0,72596.3
6220,1604274840,0.16677,3.19798,24.483,0.0,0.018965827729611674,0.0002844874159441751,0.14182507991790771,0.13658060133457184,0.1096238591431647,0.06257912530899654,0.06548962399886264,21414.0,1750.8,7924.0,72715.9
6230,1606854060,0.16704,3.06148,21.359,0.0,0.01896224277964149,0.0002844336416946223,0.13070204854011536,0.10549306869506836,0.10704333703506023,0.057216400582217004,0.04933052956258178,21995.4,1750.8,7924.0,72833.1
6240,1609433280,0.16731,3.0337,20.774,0.0,0.018958652006926476,0.0002843797801038971,0.14550359547138214,0.10066960752010345,0.10746036149254193,0.08156334676537463,0.055288429424553226,22327.3,1750.8,7924.0,72950.8
6250,1612012500,0.16758,3.20712,24.708,0.0,0.018955055414092554,0.0002843258312113883,0.12229814380407333,0.1032380610704422,0.10076690981994708,0.05104797033068642,0.04751566260070294,21717.9,1750.8,7924.0,73067.5
6260,1614591720,0.16785,3.07113,21.566,0.0,0.018951453003769884,0.0002842717950565482,0.13595138490200043,0.11450383067131042,0.10865807615845127,0.06159958617404555,0.054510986715844166,21779.8,1750.8,7924.0,73200.9
